,prompt,response_1,tiempo_1,ram_mb_1,gpu_mb_1
246,"Write a single basic question about equal sharing for an upper elementary student in the context of a classroom, with equal group sizes. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","assistant

What is the best way to share a group project among 10 students in a classroom?",0.34027910232543945,2089.15,2690.0
247,"Generate a single easy short difference problem for a student learning basic mathematics in the context of a sports day, using numbers up to 100. Make all needed information explicit. Return one question only, written as plain text.","assistant

What is the difference between 25 and 15?",0.23838019371032715,2089.15,2690.0
248,"Prepare one moderate subtraction question with a missing number for an upper elementary student in the context of a book fair, using numbers up to 20. Make all needed information explicit. Return one question only, written as plain text.","assistant

Here's a moderate subtraction question for an upper elementary student:

""Tom has 15 pencils in his pencil case. He gives 7 pencils to his friend Emma. How many pencils does Tom have left?""",0.6780292987823486,2089.15,2690.0
249,"Make a single simple question about reading a written clock time for an elementary student in the context of a family picnic, using quarter hours. Keep the question concise. Return one question only, written as plain text.","assistant

What is the time on the clock when it is 3:15 in the afternoon?",0.35330867767333984,2089.15,2690.0
250,"Create one simple subtraction question with a missing number for a student learning basic mathematics in the context of a playground, using numbers up to 100. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","assistant

What is 50 - 20?",0.20750927925109863,2089.15,2690.0
251,"Make one basic logic-based elementary math question for an upper elementary student in the context of a pet shelter, combining subtraction and division. Keep the question concise. Return only the question in plain text, with no answer or explanation.","assistant

What is 15 - 7 ÷ 3?",0.2746713161468506,2089.15,2690.0
252,"Make a single easy missing-number equation for a primary school student learning advanced topics in the context of a farm, using division with no remainder. Avoid unnecessary details. Return one question only, written as plain text.","assistant

What is the number of baskets of apples that Farmer Brown has in his orchard if he has 15 baskets of apples and each basket contains 8 apples?",0.5472512245178223,2089.15,2690.0
253,"Make one slightly challenging question about finding a total and then what remains for an upper elementary student in the context of a toy store, using numbers up to 20. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","assistant

What percentage of the toys in the store are blocks, dolls, and cars?",0.31218481063842773,2089.15,2690.0
254,"Make a single slightly challenging short division fact problem for an elementary student in the context of a fruit shop, using a simple sharing situation. Use whole numbers only. Give only the question as plain text. Do not include the solution.","assistant

Tom has 18 apples in a basket and wants to share them equally among 6 friends. How many apples will each friend get?",0.48435282707214355,2089.15,2690.0
255,"Write one slightly challenging question using repeated addition for an elementary student in the context of a family picnic, with a product below 100. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","assistant

Tommy has 25 cookies to share with his family at the picnic. His sister, Emma, gets 15 more cookies for her birthday. How many cookies will Tommy have left after sharing with Emma?",0.6863057613372803,2089.16,2690.0
256,"Write one easy question about sides and vertices for a young math learner in the context of a school cafeteria, using triangles and quadrilaterals. Make all needed information explicit. Return only the question in plain text, with no answer or explanation.","assistant

What is the sum of the interior angles of a quadrilateral if it has 4 sides?",0.35601115226745605,2089.16,2690.0
257,"Write a single basic question that uses subtraction followed by addition for a student learning basic mathematics in the context of a playground, using numbers up to 20. Use one direct question at the end. Use plain text only and provide no solution or explanation.","assistant

5 - 3 + 2",0.18013501167297363,2089.17,2690.0
258,"Make a single basic question about finding a total and then what remains for a student learning basic mathematics in the context of a farm, using three quantities. Use whole numbers only. Return one question only, written as plain text.","assistant

What is the total amount of money in the farm's savings account after a farmer buys 15 cows and 20 pigs, and the farmer also spends 30 chickens on feed?",0.6244044303894043,2089.17,2690.0
259,"Make one easy addition word problem for a young math learner in the context of a school cafeteria, using numbers up to 100. Use one direct question at the end. Use plain text only and provide no solution or explanation.","assistant

Tom has 25 pencils in his pencil case. He buys 35 more pencils for his class. How many pencils does Tom have now?",0.488933801651001,2089.17,2690.0
260,"Make one simple question comparing two groups with a ratio for an upper elementary student in the context of a sports day, using two types of objects. Keep the question concise. Return one question only, written as plain text.","assistant

What is the ratio of the number of marbles in the red team to the number of marbles in the blue team?",0.4461092948913574,2089.17,2690.0
261,"Make one easy question comparing two geometric shapes for a primary school student in the context of a fruit shop, using rectangles and squares. Make the situation realistic. Return one question only, written as plain text.","assistant

What is the main difference between a rectangular and a square fruit crate?",0.29838013648986816,2089.18,2690.0
262,"Create a single slightly challenging question about taking away for an elementary student in the context of a family picnic, using numbers up to 100. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","assistant

What is the total number of sandwiches that can be made if 8 adults and 4 children are eating at a picnic, and each adult can eat 2 sandwiches, and each child can eat 3 sandwiches?",0.7414994239807129,2089.18,2690.0
263,"Prepare one simple question about hours and minutes for a young math learner in the context of a book fair, using times to the nearest five minutes. Make all needed information explicit. Use plain text only and provide no solution or explanation.","assistant

What is the time 2:45 PM in 30-minute increments?",0.29889535903930664,2089.18,2690.0
264,"Generate a single easy multiplication word problem for a young math learner in the context of a camping trip, using three equal groups. Keep the wording clear and age-appropriate. Use plain text only and provide no solution or explanation.","assistant

Tom and his friends are packing for a camping trip. They have 3 groups of 4 tents, 2 coolers, and 1 cooler with snacks. How many coolers will they have in total?",0.7136428356170654,2089.18,2690.0
265,"Generate one moderate two-step addition and subtraction word problem for a student learning basic mathematics in the context of a birthday party, using numbers up to 50. Make all needed information explicit. Use plain text only and provide no solution or explanation.","assistant

Here's a two-step word problem for a student learning basic mathematics:

Tom has 25 pencils in his pencil case. He gives 15 pencils to his friend. How many pencils does Tom have left?

A) 10
B) 20
C) 25
D) 30
E) 35

Answer: C) 25",1.1420934200286865,2089.18,2690.0
266,"Make one easy one-step algebra question for a young learner ready for a challenge in the context of a farm, with the unknown on the right side. Keep the question concise. Output only the question in text form, without hints or an answer.","assistant

Tom has 15 apples in his basket. He gives 3 apples to his friend. How many apples does Tom have left?",0.45894479751586914,2089.18,2690.0
267,"Generate a single slightly challenging short multiplication fact problem for an elementary student in the context of a sports day, using one-digit factors. Keep the wording clear and age-appropriate. Give only the question as plain text. Do not include the solution.","assistant

What is 4 x 9?",0.194580078125,2089.18,2690.0
268,"Generate one simple question requiring the GCD of two numbers for a young learner ready for a challenge in the context of a farm, with no remainder after grouping. Use one direct question at the end. Use plain text only and provide no solution or explanation.","assistant

What is the GCD of 24 and 36?",0.2595059871673584,2089.18,2690.0
269,"Write a single basic multiplication word problem for a young math learner in the context of a science fair, using four equal groups. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","assistant

What is the product of 3 groups of 8?",0.26305484771728516,2089.18,2690.0
270,"Generate a single moderate geometry question about shape properties for a primary school student in the context of a sports day, about finding one missing side length. Avoid unnecessary details. Give only the question as plain text. Do not include the solution.","assistant

What is the missing side length of a square that has a diagonal of 10 cm?",0.3546013832092285,2089.18,2690.0
271,"Write a single simple subtraction word problem for an upper elementary student in the context of a science fair, using numbers up to 50. Keep the wording clear and age-appropriate. Use plain text only and provide no solution or explanation.","assistant

Tom has 25 pencils in his pencil case. He gives 15 pencils to his friend. How many pencils does Tom have left?",0.48691678047180176,2089.18,2690.0
272,"Make a single easy mixed-operation problem with addition and subtraction for a young math learner in the context of a sports day, using numbers up to 50. Make the situation realistic. Use plain text only and provide no solution or explanation.","assistant

Tommy has 25 points in the 50-meter dash. He runs 10 meters faster than his opponent, who has 15 points. If Tommy's opponent scored 5 points in the 50-meter dash, how many points does Tommy have?

  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50",2.4570980072021484,2089.18,2692.0
273,"Make a single simple question about hours and minutes for an upper elementary student in the context of a pet shelter, using a morning activity. Keep the question concise. Use plain text only and provide no solution or explanation.","assistant

What time is the morning feeding time for the dogs at the pet shelter?",0.2978661060333252,2089.18,2692.0
274,"Make one basic question about area for a student learning basic mathematics in the context of a garden, using whole-number side lengths. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","assistant

What is the area of a square garden with a side length of 5 meters?",0.33115196228027344,2089.18,2692.0
275,"Create one moderate question about adding two quantities for a primary school student in the context of a music class, using two-digit numbers. Keep the question concise. Use plain text only and provide no solution or explanation.","assistant

What is the sum of 14 and 27?",0.2413492202758789,2089.18,2692.0
276,"Generate a single moderate question asking how much more one group has for an elementary student in the context of a toy store, without using a table. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","assistant

How many more toys do you have in your collection compared to the toys you bought last week?",0.35559678077697754,2089.18,2692.0
277,"Generate a single easy question asking when two schedules meet again for an upper elementary student in the context of a camping trip, using two small multiples. Make the situation realistic. Give only the question as plain text. Do not include the solution.","assistant

When are you planning to meet up with your friends again for the camping trip?",0.31110692024230957,2089.18,2692.0
278,"Write one simple question about finding what remains for a student learning basic mathematics in the context of a school library, using numbers up to 50. Keep the wording clear and age-appropriate. Use plain text only and provide no solution or explanation.","assistant

What is the sum of the numbers 2, 5, 8, 11, 14, 17, 20, 23, 26, 29, 32, 35, 38, 41, 44, 47, and 50?",0.9468684196472168,2089.18,2692.0
279,"Make one basic word problem that can be solved with one equation for a young learner ready for a challenge in the context of a playground, using division with no remainder. Make the situation realistic. Return one question only, written as plain text.","assistant

Tommy has 18 pencils in his pencil case. He gives 4 pencils to his friend Emma. How many pencils does Tommy have left?",0.5142254829406738,2089.18,2692.0
280,"Generate one moderate question asking when two schedules meet again for an upper elementary student in the context of a garden, using a school schedule situation. Keep the question concise. Return only the question in plain text, with no answer or explanation.","assistant

When do the school buses meet at the garden to pick up students after school?",0.31259870529174805,2089.18,2692.0
281,"Create one moderate one-step algebra question for a young learner ready for a challenge in the context of a school cafeteria, using subtraction. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","assistant

What is 15 - 7?",0.19885730743408203,2089.18,2692.0
282,"Create a single basic question about hours and minutes for an upper elementary student in the context of a family picnic, using an afternoon activity. Use one direct question at the end. Output only the question in text form, without hints or an answer.","assistant

What time should you plan to arrive at the picnic to allow enough time to set up and have enough time to play games and eat before the sun starts to get too hot?",0.5930688381195068,2089.18,2692.0
283,"Make one slightly challenging question about hours and minutes for a student learning basic mathematics in the context of a camping trip, with an interval shorter than two hours. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","assistant

What is the time difference between 3:45 PM and 4:15 PM?",0.34035205841064453,2089.18,2692.0
284,"Prepare a single easy question comparing two whole numbers for a primary school student in the context of a beach visit, using the words greater, less, or equal. Use familiar vocabulary. Give only the question as plain text. Do not include the solution.","assistant

What is the bigger beach ball than the smaller one?",0.23753929138183594,2089.18,2692.0
285,"Make one moderate question comparing two groups with a ratio for a primary school student learning advanced topics in the context of a pet shelter, without fractions or decimals. Use familiar vocabulary. Return one question only, written as plain text.","assistant

Here's a question:

What is the main difference between the number of dogs and cats in the shelter compared to the number of dogs and cats that are adopted?",0.5458626747131348,2089.18,2692.0
286,"Generate a single simple question about rows and columns described with words for an upper elementary student in the context of a playground, with a product below 50. Keep the question concise. Use plain text only and provide no solution or explanation.","assistant

What is the number of rows and columns in a standard playground?",0.26705336570739746,2089.18,2692.0
287,"Write one slightly challenging question about equal sharing for a young math learner in the context of a garden, using a dividend below 100. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","assistant

Here's a question for a young math learner:

Imagine you have 24 apples in a basket. You want to share them equally among 4 of your friends. How many apples will each friend get?",0.6786355972290039,2089.18,2692.0
288,"Write one moderate question asking which amount is larger for a primary school student in the context of a school cafeteria, using the words greater, less, or equal. Use familiar vocabulary. Return one question only, written as plain text.","assistant

Which is greater: the amount of apples in the fruit salad or the amount of grapes in the juice box?",0.3990945816040039,2089.18,2692.0
289,"Make a single basic logic-based elementary math question for a young learner ready for a challenge in the context of a farm, with one piece of extra information. Use one direct question at the end. Return one question only, written as plain text.","assistant

A farmer has 15 baskets of apples. She gives 3 baskets to her friend. How many baskets of apples does the farmer have left?

Answer: 12",0.5602197647094727,2089.18,2692.0
290,"Prepare a single slightly challenging mixed-skills mathematics challenge for an upper elementary student in the context of a fruit shop, using numbers below 100. Keep the question concise. Use plain text only and provide no solution or explanation.","assistant

A fruit shop has 25 baskets of apples, 18 baskets of bananas, and 12 baskets of oranges. If they sell 30 apples, 15 bananas, and 20 oranges, how many baskets of each fruit are left?",0.7984683513641357,2089.18,2692.0
291,"Make a single basic missing-number equation for a young learner ready for a challenge in the context of a beach visit, using addition. Make the situation realistic. Output only the question in text form, without hints or an answer.","assistant

Tommy and his family are at the beach. They have 15 seashells in their bucket. They find 8 more shells on the beach. How many seashells do Tommy and his family have now?",0.749265193939209,2089.19,2692.0
292,"Generate one easy geometry question about shape properties for an elementary student in the context of a farm, using triangles and quadrilaterals. Keep the question concise. Give only the question as plain text. Do not include the solution.","assistant

What is the perimeter of a quadrilateral with two sides that are 5 cm and 7 cm long?",0.41750240325927734,2089.19,2692.0
293,"Prepare a single easy question about area for a young math learner in the context of a community park, using rectangles and squares. Keep the question concise. Output only the question in text form, without hints or an answer.","assistant

What is the area of a park that is 30 meters by 40 meters?",0.34032106399536133,2089.19,2692.0
294,"Create one simple question using repeated addition for a student learning basic mathematics in the context of a fruit shop, using facts from 2 to 5. Keep the question concise. Output only the question in text form, without hints or an answer.","assistant

What is 2 + 2 + 2 + 2 + 2?",0.34009313583374023,2089.19,2692.0
295,"Generate a single simple question about perimeter for a primary school student in the context of a sports day, about identifying a shape. Make the situation realistic. Return one question only, written as plain text.","assistant

What is the perimeter of a rectangle that has a length of 8 cm and a width of 5 cm?",0.4207134246826172,2089.19,2692.0
296,"Create a single slightly challenging mixed-skills mathematics challenge for a primary school student learning advanced topics in the context of a school library, combining geometry and arithmetic. Use whole numbers only. Use plain text only and provide no solution or explanation.","assistant

**Library Fencing Problem**

A rectangular library has a perimeter of 240 meters. The length of the library is 15 meters more than the width. If the library has 1200 books, and the width is 8 meters, what is the length of the library?",0.9294259548187256,2089.19,2692.0
297,"Generate a single moderate division word problem for a young math learner in the context of a fruit shop, using a dividend below 100. Make all needed information explicit. Return only the question in plain text, with no answer or explanation.","assistant

A fruit shop sells apples at 5 for $8. How many apples can you buy with $20?",0.4177834987640381,2089.19,2692.0
298,"Make a single simple short sum problem for a primary school student in the context of a pet shelter, using one missing addend. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","assistant

Tom has 15 dogs and 8 cats in his pet shelter. He wants to put 3 more dogs and 2 cats in the shelter. How many animals will be in the shelter after the transfer?",0.708829402923584,2089.19,2692.0
299,"Create a single simple question comparing two quantities for an elementary student in the context of a community park, using numbers up to 20. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","assistant

What is the difference between 10 and 5?",0.24837350845336914,2089.2,2692.0
300,"Generate one moderate question asking when two schedules meet again for an upper elementary student in the context of a pet shelter, using numbers below 15. Keep the question concise. Return only the question in plain text, with no answer or explanation.","assistant

When do the dogs and cats at the shelter meet again?",0.26346492767333984,2089.2,2692.0
301,"Write one simple question about making equal groups for a young math learner in the context of a school cafeteria, using a dividend below 100. Make all needed information explicit. Use plain text only and provide no solution or explanation.","assistant

What is the number of groups of 5 students that can be made from 24 students in the school cafeteria?",0.4239790439605713,2089.2,2692.0
302,"Prepare a single moderate question about sides and vertices for a young math learner in the context of a sports day, using whole-number side lengths. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","assistant

What is the sum of the two shorter sides of a triangle with sides 5, 6, and 7?",0.4474673271179199,2089.2,2692.0
303,"Generate one slightly challenging short division fact problem for a young math learner in the context of a school cafeteria, with no remainder. Use one direct question at the end. Output only the question in text form, without hints or an answer.","assistant

A school cafeteria is running low on apples. They have 432 apples and need to package 18 boxes of 24 apples each. How many boxes can they fill?",0.5831789970397949,2089.2,2692.0
304,"Generate one simple word problem that can be solved with one equation for an upper elementary student in the context of a beach visit, with the unknown on the right side. Make all needed information explicit. Give only the question as plain text. Do not include the solution.","assistant

Tom and his family are going to the beach for a 3-day vacation. They will spend 2 hours per day at the beach. If they arrive at the beach at 9:00 AM and leave at 2:00 PM, how many hours did they spend at the beach?",0.9885179996490479,2089.2,2692.0
305,"Generate a single easy logic-based elementary math question for a young learner ready for a challenge in the context of a birthday party, combining subtraction and division. Use whole numbers only. Use plain text only and provide no solution or explanation.","assistant

5 groups of 8 candies are needed for a birthday party. How many candies are needed for 15 children?",0.4317903518676758,2089.2,2692.0
306,"Make a single slightly challenging question about rows and columns described with words for a primary school student in the context of a farm, without showing an array. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","assistant

What is the number of rows in a farm that has 8 fields, each with 12 rows, and 5 rows of corn?",0.5022854804992676,2089.2,2692.0
307,"Create a single simple simple LCM word problem for a primary school student learning advanced topics in the context of a music class, using a school schedule situation. Use familiar vocabulary. Return only the question in plain text, with no answer or explanation.","assistant

What is the Least Common Multiple of the following school schedule times: 
- 8:00 AM - 9:00 AM
- 9:00 AM - 10:00 AM
- 10:00 AM - 11:00 AM
- 11:00 AM - 12:00 PM
- 12:00 PM - 1:00 PM
- 1:00 PM - 2:00 PM
- 2:00 PM - 3:00 PM
- 3:00 PM - 4:00 PM",1.7972781658172607,2089.2,2692.0
308,"Make one easy problem that requires two or three steps for an upper elementary student in the context of a science fair, with one piece of extra information. Make the situation realistic. Output only the question in text form, without hints or an answer.","assistant

What is the process that water and air plants use to make food from sunlight?",0.316317081451416,2089.2,2692.0
309,"Write a single moderate question about the least common multiple for a young learner ready for a challenge in the context of a playground, using a school schedule situation. Use familiar vocabulary. Return one question only, written as plain text.","assistant

What is the least common multiple of 8 and 15, and how does it relate to the school's daily schedule?",0.45743513107299805,2089.2,2692.0
310,"Generate one basic question requiring the LCM of two numbers for an upper elementary student in the context of a birthday party, using two small multiples. Keep the question concise. Give only the question as plain text. Do not include the solution.","assistant

What is the least common multiple of 12 and 18?",0.28245973587036133,2089.2,2692.0
311,"Make one easy question comparing two geometric shapes for a student learning basic mathematics in the context of a family picnic, without using a diagram. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","assistant

What is the difference between a circle and a square?",0.25437068939208984,2089.2,2692.0
312,"Generate a single slightly challenging question requiring the LCM of two numbers for a primary school student learning advanced topics in the context of a pet shelter, with an LCM below 60. Make all needed information explicit. Return only the question in plain text, with no answer or explanation.","assistant

What is the LCM of 24 and 36?",0.26723432540893555,2089.2,2692.0
313,"Write one simple question comparing two groups with a ratio for a young learner ready for a challenge in the context of a community park, using an equivalent-ratio situation described with words. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","assistant

What is the ratio of the number of swings in the park to the number of slides compared to the number of slides in the park?",0.49064040184020996,2089.2,2692.0
314,"Write one simple question about equal sharing for a young math learner in the context of a toy store, using a dividend below 50. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","assistant

What percentage of the toys in the toy store are being shared equally among 5 friends?",0.35460448265075684,2089.2,2692.0
315,"Generate one simple question about making equal groups for a student learning basic mathematics in the context of a book fair, using a dividend below 50. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","assistant

What is the best way to divide 36 cookies equally among 8 friends?",0.3215761184692383,2089.2,2692.0
316,"Make one moderate question comparing two quantities for an upper elementary student in the context of a bus trip, using two-digit numbers. Avoid unnecessary details. Give only the question as plain text. Do not include the solution.","assistant

What is the difference between 12 and 8?",0.24988985061645508,2089.2,2692.0
317,"Make one moderate question about rows and columns described with words for an elementary student in the context of a science fair, without showing an array. Use whole numbers only. Give only the question as plain text. Do not include the solution.","assistant

What is the difference between the number of rows and the number of columns in a grid that has 5 rows and 8 columns?",0.4889955520629883,2089.2,2692.0
318,"Make one slightly challenging question asking for a part-to-part ratio for a young learner ready for a challenge in the context of a pet shelter, using numbers below 10. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","assistant

What is the ratio of adult dogs to puppies in a shelter with 5 adult dogs and 8 puppies?",0.4145958423614502,2089.21,2692.0
319,"Generate a single basic question comparing two quantities for a primary school student in the context of a playground, using three quantities. Use familiar vocabulary. Give only the question as plain text. Do not include the solution.","assistant

What is the difference between the height of the swings and the height of the slide in a playground?",0.3822803497314453,2089.21,2692.0
320,"Write a single easy question about finding what remains for an elementary student in the context of a beach visit, using a comparison situation. Make the situation realistic. Return one question only, written as plain text.","assistant

What remains of the beach after a big storm?

Imagine you and your family are at the beach on a sunny day. You build a big sandcastle, and then a strong wind comes and knocks it down. What remains of the beach?",0.8120367527008057,2089.21,2692.0
321,"Prepare one simple short difference problem for a student learning basic mathematics in the context of a community park, where the answer is positive. Make all needed information explicit. Return only the question in plain text, with no answer or explanation.","assistant

What is the difference between the cost of a 1-day pass for a 10-year-old and a 60-year-old?",0.4745957851409912,2089.21,2692.0
322,"Prepare one basic question about a daily schedule for an elementary student in the context of a classroom, using whole hours. Make all needed information explicit. Use plain text only and provide no solution or explanation.","assistant

What time do students typically arrive at school in the morning?",0.2602884769439697,2089.22,2692.0
323,"Write one simple question about making equal groups for a young learner ready for a challenge in the context of a garden, with no remainder after grouping. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","assistant

How many groups of 4 can be made from 8 flowers?",0.2927534580230713,2089.22,2692.0
324,"Make one simple simple number-pattern question for a young learner ready for a challenge in the context of a sports day, with the unknown on the left side. Keep the question concise. Return one question only, written as plain text.","assistant

What number comes next in the pattern: 2, 5, 8, 11, 14, ?",0.44121599197387695,2089.22,2692.0
325,"Generate a single simple geometry question about shape properties for an elementary student in the context of a sports day, using rectangles and squares. Use whole numbers only. Output only the question in text form, without hints or an answer.","assistant

What is the perimeter of a square that has a length of 5 cm and a width of 4 cm?",0.43488049507141113,2089.22,2692.0
326,"Write a single easy question about equal groups for an upper elementary student in the context of a classroom, using one-digit factors. Make the situation realistic. Output only the question in text form, without hints or an answer.","assistant

What is the product of 2 x 6?",0.256514310836792,2089.22,2692.0
327,"Write one simple question about area for a primary school student in the context of a school cafeteria, about finding one missing side length. Use whole numbers only. Output only the question in text form, without hints or an answer.","assistant

What is the missing side length of a rectangle that has a total area of 48 square units and a perimeter of 96 units?",0.4915299415588379,2089.22,2692.0
328,"Make one basic question comparing two groups with a ratio for an upper elementary student in the context of a beach visit, using numbers below 10. Make the situation realistic. Output only the question in text form, without hints or an answer.","assistant

What is the ratio of the number of seashells to the number of beach stones in the sand at the beach compared to the number of seagulls in the area?",0.6023979187011719,2089.22,2692.0
329,"Generate one basic subtraction word problem for an upper elementary student in the context of a birthday party, with no borrowing. Keep the wording clear and age-appropriate. Use plain text only and provide no solution or explanation.","assistant

Tommy has 15 pencils in his pencil case. His friend gives him 7 more pencils. How many pencils does Tommy have now?",0.49629926681518555,2089.22,2692.0
330,"Make a single moderate question about an equivalent ratio for a primary school student learning advanced topics in the context of a pet shelter, using small whole numbers. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","assistant

What is the equivalent ratio of the number of volunteers to the number of animals in a pet shelter if 15 volunteers are working 4 hours a day, and 20 animals are being cared for?",0.6714122295379639,2089.22,2692.0
331,"Create one moderate question using repeated addition for a young math learner in the context of a garden, using three equal groups. Use familiar vocabulary. Return only the question in plain text, with no answer or explanation.","assistant

How many flowers can be planted in the garden if 15 groups of 5 flowers each are planted?",0.38789892196655273,2089.22,2692.0
332,"Create a single easy simple ratio question for a primary school student learning advanced topics in the context of a pet shelter, without fractions or decimals. Keep the question concise. Return one question only, written as plain text.","assistant

What percentage of the animals at the shelter are cats?",0.23842859268188477,2089.22,2692.0
333,"Prepare a single slightly challenging simple GCD word problem for an upper elementary student in the context of a playground, with no remainder after grouping. Use whole numbers only. Return one question only, written as plain text.","assistant

What is the greatest common divisor of 48 and 24?",0.26964378356933594,2089.22,2692.0
334,"Write a single moderate question about adding two quantities for a young math learner in the context of a music class, using one missing addend. Make all needed information explicit. Return only the question in plain text, with no answer or explanation.","assistant

What is the sum of 5 + 3?",0.2410142421722412,2089.22,2692.0
335,"Generate one basic short multiplication fact problem for a young math learner in the context of a family picnic, using facts from 2 to 10. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","assistant

Here's a short multiplication fact problem for a young math learner:

""Tommy has 3 baskets of apples. Each basket has 4 apples. How many apples does Tommy have in total?""",0.6586179733276367,2089.22,2692.0
336,"Create one moderate question about an equivalent ratio for a young learner ready for a challenge in the context of a toy store, using an equivalent-ratio situation described with words. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","assistant

What is the equivalent ratio of 3 to 6 to 9 in the context of a toy store, where the total number of toys is 18?",0.5537235736846924,2089.22,2692.0
337,"Create a single moderate simple LCM word problem for a primary school student learning advanced topics in the context of a playground, using a school schedule situation. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","assistant

What is the LCM of 8, 12, 15, 20, 24, 30, 36, 40, and 48 minutes?",0.6063191890716553,2089.22,2692.0
338,"Create one simple two-step addition and subtraction word problem for a young math learner in the context of a toy store, using two-digit numbers. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","assistant

Tom has 15 boxes of crayons and his friend gives him 7 more. How many boxes of crayons does Tom have now?",0.49471569061279297,2089.22,2692.0
339,"Generate a single basic question comparing two geometric shapes for a young math learner in the context of a school cafeteria, using whole-number side lengths. Make all needed information explicit. Return one question only, written as plain text.","assistant

What is the perimeter of a square with side lengths of 5 cm and 7 cm?",0.362140417098999,2089.22,2692.0
340,"Create a single easy question about area for an elementary student in the context of a science fair, without using a diagram. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","assistant

What is the process called when plants make their own food from sunlight, water, and air?",0.36246657371520996,2089.23,2692.0
341,"Create one simple question asking how many groups can be formed for an elementary student in the context of a family picnic, using a simple sharing situation. Use one direct question at the end. Return one question only, written as plain text.","assistant

How many groups can be formed for an elementary student in the context of a family picnic?",0.3510885238647461,2089.23,2692.0
342,"Write a single simple question comparing two quantities for a primary school student in the context of a farm, with equal values as one possible result. Make the situation realistic. Output only the question in text form, without hints or an answer.","assistant

What is the difference in the weight of a 5 kg bag of wheat and a 3 kg bag of wheat?",0.4356529712677002,2089.23,2692.0
343,"Generate one simple question about taking away for a primary school student in the context of a toy store, using two-digit numbers. Use whole numbers only. Give only the question as plain text. Do not include the solution.","assistant

What is the sum of 14 and 27?",0.24355411529541016,2089.23,2692.0
344,"Prepare a single moderate question about making equal groups for a young math learner in the context of a beach visit, using a dividend below 100. Use familiar vocabulary. Return one question only, written as plain text.","assistant

What is the best way to divide a group of 36 seashells into equal groups for a beach visit?",0.42139458656311035,2089.23,2692.0
345,"Prepare a single easy short division fact problem for an upper elementary student in the context of a family picnic, using a dividend below 100. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","assistant

What number multiplied by 8 equals 240?",0.22552776336669922,2089.23,2692.0
346,"Make a single basic question requiring the LCM of two numbers for a young learner ready for a challenge in the context of a classroom, using a school schedule situation. Use whole numbers only. Use plain text only and provide no solution or explanation.","assistant

What is the Least Common Multiple (LCM) of 8 and 15?",0.32560276985168457,2089.23,2692.0
347,"Create one slightly challenging two-step addition and subtraction word problem for a primary school student in the context of a book fair, using two-digit numbers. Make all needed information explicit. Use plain text only and provide no solution or explanation.","assistant

Tom has 14 pencils in his pencil case. His friend gives him 25 pencils as a gift. How many pencils does Tom have now?",0.5024452209472656,2089.23,2692.0
348,"Write one moderate question about finding what remains for a student learning basic mathematics in the context of a farm, using a comparison situation. Use whole numbers only. Return one question only, written as plain text.","assistant

What is the equivalent of 3/4 of 12 acres in terms of the area of a 5-acre field?",0.4459998607635498,2089.24,2692.0
349,"Generate one moderate logic-based elementary math question for a primary school student learning advanced topics in the context of a school cafeteria, with one piece of extra information. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","assistant

A group of students are eating lunch in the cafeteria.  The cafeteria staff have 15 trays of food to distribute.  If 3 trays are taken by 5 students, how many trays of food are left for the remaining students?",0.784696102142334,2089.24,2692.0
350,"Write a single moderate question comparing two whole numbers for an upper elementary student in the context of a bus trip, using the words greater, less, or equal. Make the situation realistic. Give only the question as plain text. Do not include the solution.","assistant

What is the largest number between 25 and 30?",0.25882935523986816,2089.24,2692.0
