,prompt,response_4,tiempo_4,ram_mb_4,gpu_mb_4
153,"Create one slightly challenging question about equal sharing for an upper elementary student in the context of a garden, using a dividend below 100. Use familiar vocabulary. Return one question only, written as plain text.","system
How many different ways can you divide 75 seeds among three friends equally?",0.515255451,2119.54,3274
154,"Make one slightly challenging mixed-skills mathematics challenge for a young learner ready for a challenge in the context of a garden, with one piece of extra information. Use whole numbers only. Output only the question in text form, without hints or an answer.","system
A gardener wants to plant flowers in rows such that each row has the same number of plants and no space is left empty. If she tries planting 4, 5, or 6 plants per row, she always ends up having exactly 3 plants leftover. What's the smallest possible total number of plants she could have?",1.814427137,2119.54,3274
155,"Create a single basic question about sides and vertices for a young math learner in the context of a garden, about identifying a shape. Make all needed information explicit. Output only the question in text form, without hints or an answer.","system
What is the difference between the number of sides and the number of vertices in a polygon?",0.567448854,2119.54,3274
156,"Prepare a single basic question about rows and columns described with words for a young math learner in the context of a music class, using three equal groups. Make the situation realistic. Output only the question in text form, without hints or an answer.","system
In a music class, there are three equal groups practicing different instruments. If each group has 4 students playing their respective instruments, how many students are there in total?",0.984257221,2119.54,3274
157,"Create a single basic simple ratio question for a primary school student learning advanced topics in the context of a toy store, using a clear part-to-part comparison. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","system
In a toy store, there are 12 action figures and 8 dolls. What is the ratio of action figures to dolls?",0.793573618,2119.54,3274
158,"Create one easy addition question with three addends for a student learning basic mathematics in the context of a classroom, using numbers up to 50. Make all needed information explicit. Use plain text only and provide no solution or explanation.","system
What is the sum of 23, 47, and 18?",0.565136909,2119.55,3274
159,"Prepare a single simple question that uses addition followed by subtraction for an elementary student in the context of a bakery, with no negative answer. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","system
How many cookies do you have if you start with 15 and then add 7 more, but later subtract 3?",0.789829016,2119.55,3274
160,"Make a single basic question about two repeating events for a young learner ready for a challenge in the context of a sports day, with no more than two numbers. Use one direct question at the end. Use plain text only and provide no solution or explanation.","system
What is the difference between running and jumping during a relay race?",0.438920498,2119.55,3274
161,"Write a single simple question comparing two groups with a ratio for a primary school student learning advanced topics in the context of a book fair, using two types of objects. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","system
Which group has more items: the red balloons or the blue balloons?",0.465753555,2119.55,3274
162,"Write a single moderate simple GCD word problem for an upper elementary student in the context of a sports day, asking for the largest possible group size. Keep the wording clear and age-appropriate. Use plain text only and provide no solution or explanation.","system
At the school sports day, there are 24 students participating in relay races. What is the largest number of teams that can be formed if each team must have exactly 6 members?",1.0797472,2119.55,3274
163,"Write a single easy question about the greatest common divisor for a primary school student learning advanced topics in the context of a book fair, using an equal-packaging situation. Avoid unnecessary details. Return one question only, written as plain text.","system
What is the greatest common divisor (GCD) and how can it be used to solve problems like this: If you have 12 apples and 18 oranges, what's the largest number of items you can put into each package so that every package has the same amount of both fruits?",1.63241148,2119.55,3274
164,"Prepare one slightly challenging question that uses subtraction followed by addition for an elementary student in the context of a school library, with simple regrouping. Make the situation realistic. Output only the question in text form, without hints or an answer.","system
How many books did you borrow from the library last week if you returned 5 books and borrowed 12 more?",0.72737956,2119.55,3274
165,"Create one basic question about the greatest common factor for an upper elementary student in the context of a classroom, with no remainder after grouping. Make all needed information explicit. Return one question only, written as plain text.","system
What is the greatest common factor (GCF) of 36 and 48?",0.591942787,2119.55,3274
166,"Prepare one slightly challenging question about hours and minutes for an upper elementary student in the context of a family picnic, using half hours. Use familiar vocabulary. Return one question only, written as plain text.","system
How many half-hour intervals are there between 1:30 PM and 4:00 PM?",0.665891886,2119.55,3274
167,"Write a single easy question about the greatest common factor for an upper elementary student in the context of a school library, with no remainder after grouping. Keep the question concise. Return one question only, written as plain text.","system
What is the greatest common factor (GCF) of 36 and 48?",0.603296995,2119.55,3274
168,"Generate one simple question about rows and columns described with words for an elementary student in the context of a birthday party, using four equal groups. Use whole numbers only. Give only the question as plain text. Do not include the solution.","system
How many cupcakes will be in each group if there are 16 cupcakes to be shared equally among 4 groups?",0.717547417,2119.55,3274
169,"Generate a single slightly challenging question about rows and columns described with words for a young math learner in the context of a book fair, with a product below 100. Make all needed information explicit. Return one question only, written as plain text.","system
What is the total number of books on display if there are 5 rows of shelves, each containing 8 books?",0.727353811,2119.55,3274
170,"Create one slightly challenging question about equal groups for a primary school student in the context of a school library, using facts from 2 to 5. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","system
How many different ways can you arrange books on two shelves if each shelf must have at least one book?",0.652515411,2119.55,3274
171,"Prepare one basic question about perimeter for an upper elementary student in the context of a school library, using only a written shape description. Keep the question concise. Give only the question as plain text. Do not include the solution.","system
What is the perimeter of a rectangle with length 10 feet and width 5 feet?",0.630161524,2119.55,3274
172,"Make one easy short difference problem for an upper elementary student in the context of a book fair, using numbers up to 100. Keep the wording clear and age-appropriate. Give only the question as plain text. Do not include the solution.","system
Question: At the Book Fair, Sarah bought 3 books each costing $25. How much did she spend in total?",0.817830324,2119.55,3274
173,"Create a single simple problem that requires two or three steps for a primary school student learning advanced topics in the context of a community park, without requiring a drawing. Use whole numbers only. Return one question only, written as plain text.","system
How many different ways can you arrange 3 types of flowers (roses, tulips, and daisies) in a row if each type must be used at least once?",1.080932379,2119.55,3274
174,"Make a single slightly challenging question about sides and vertices for an upper elementary student in the context of a garden, using whole-number side lengths. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
In a square-shaped flower bed with each side measuring 5 feet, how many vertices does this shape have?",0.700511932,2119.55,3274
175,"Write one moderate multiplication word problem for a young math learner in the context of a bus trip, using three equal groups. Avoid unnecessary details. Give only the question as plain text. Do not include the solution.","system
There are 15 people on each bus. If there are 4 buses going to the zoo, how many people are going to the zoo?",0.902167559,2119.55,3274
176,"Make a single easy elapsed-time word problem for a young math learner in the context of a family picnic, using a morning activity. Keep the question concise. Use plain text only and provide no solution or explanation.","system
At 9:00 AM, the family starts their picnic at the park. They spend 1 hour on setting up tents and food. At what time do they finish setting up?",1.127480984,2119.55,3274
177,"Prepare a single moderate question about hours and minutes for a primary school student in the context of a camping trip, using times to the nearest five minutes. Use one direct question at the end. Return only the question in plain text, with no answer or explanation.","system
What time will it be 30 minutes after 4:15 PM?",0.549695969,2119.56,3274
178,"Create one easy simple number-pattern question for a young learner ready for a challenge in the context of a pet shelter, using a letter for the unknown. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
At the animal shelter, there are 12 puppies and 8 kittens. How many pets are there in total?",0.74091959,2119.56,3274
179,"Write a single basic question about making equal groups for a young learner ready for a challenge in the context of a family picnic, using numbers below 30. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","system
How many different ways can you divide 24 sandwiches among three children so each gets an equal number?",0.666272879,2119.56,3274
180,"Make one slightly challenging question about sides and vertices for a student learning basic mathematics in the context of a book fair, about finding one missing side length. Use whole numbers only. Output only the question in text form, without hints or an answer.","system
In a triangle where two sides measure 5 units and 7 units, and the included angle between them is 60 degrees, what is the length of the third side?",1.077199936,2119.56,3274
181,"Create one slightly challenging question about making equal groups for a young learner ready for a challenge in the context of a beach visit, using numbers below 50. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
How many different ways can you divide 37 sandcastles into groups if each group must have more than one sandcastle and less than half as many as the total number of sandcastles?",1.152037144,2119.57,3274
182,"Write one easy question using repeated addition for a student learning basic mathematics in the context of a school cafeteria, with a product below 50. Keep the question concise. Return one question only, written as plain text.","system
How many apples are there if you add 1 apple to the bowl 4 times?",0.577024937,2119.57,3274
183,"Prepare one moderate question about sides and vertices for an upper elementary student in the context of a camping trip, using only a written shape description. Keep the question concise. Output only the question in text form, without hints or an answer.","system
What is the total number of sides and vertices on a triangular tent?",0.46607542,2119.57,3274
184,"Create a single simple word problem that can be solved with one equation for an upper elementary student in the context of a beach visit, with the unknown on the left side. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
At the beach, there were 15 sandcastles built by children. If each child built 3 sandcastles, how many children were at the beach?",1.010592937,2119.57,3274
185,"Generate one simple question about taking away for a young math learner in the context of a music class, using a comparison situation. Keep the wording clear and age-appropriate. Give only the question as plain text. Do not include the solution.","system
How many more notes does it take to play ""Happy Birthday"" than to play ""Twinkle, Twinkle Little Star""?",0.773395777,2119.57,3274
186,"Prepare one slightly challenging multiplication word problem for a primary school student in the context of a bakery, with a product below 50. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","system
At the local bakery, each loaf of bread costs $2. If you buy more than 10 loaves, the price per loaf drops to $1.50. How much would it cost to buy 15 loaves of bread?",1.433318615,2119.57,3274
187,"Make a single slightly challenging short multiplication fact problem for a primary school student in the context of a book fair, using four equal groups. Make the situation realistic. Return one question only, written as plain text.","system
At the book fair, there are 4 tables with 5 books each on display. How many books are there in total?",0.771369934,2119.57,3274
188,"Write one basic question with more than one useful piece of information for an upper elementary student in the context of a toy store, with a clear and solvable situation. Keep the question concise. Give only the question as plain text. Do not include the solution.","system
What is the difference between a teddy bear and a doll, and how can you tell them apart?",0.642185688,2119.57,3274
189,"Make one slightly challenging question comparing two groups with a ratio for an upper elementary student in the context of a camping trip, using a clear part-to-part comparison. Keep the question concise. Give only the question as plain text. Do not include the solution.","system
Which group collected more items during their camping trip: Group A that collected 12 rocks and 8 leaves, or Group B that collected 9 rocks and 7 leaves?",1.022866964,2119.57,3274
190,"Make a single slightly challenging challenging multi-step math word problem for a young learner ready for a challenge in the context of a school cafeteria, combining time and addition. Make all needed information explicit. Output only the question in text form, without hints or an answer.","system
At recess, Sarah and her friends decide to have a picnic lunch at the school cafeteria. They order 3 sandwiches each from the deli counter. If it takes them 15 minutes to eat their sandwiches, how many total minutes do they spend eating if there are 4 groups of friends?",1.654005051,2119.57,3274
191,"Make one slightly challenging question using one unknown value for a young learner ready for a challenge in the context of a pet shelter, with the unknown on the left side. Avoid unnecessary details. Use plain text only and provide no solution or explanation.","system
How many more toys does the new puppy need if there are 15 toys already available at the shelter?",0.669041872,2119.58,3274
192,"Create a single basic question about the greatest common factor for a primary school student learning advanced topics in the context of a bakery, with a GCD greater than one. Use one direct question at the end. Return one question only, written as plain text.","system
What is the greatest common factor (GCF) when baking cookies and you need to divide your ingredients equally among 3 different recipes?",0.806122541,2119.58,3274
193,"Generate one simple question comparing two whole numbers for a young math learner in the context of a school library, using two-digit numbers. Keep the question concise. Use plain text only and provide no solution or explanation.","system
Which number is greater: 45 or 63?",0.439342976,2119.58,3274
194,"Write one basic question asking which amount is larger for a young math learner in the context of a toy store, without using a table. Make all needed information explicit. Output only the question in text form, without hints or an answer.","system
Which is greater: 30 toys or 25 dolls?",0.46584177,2119.58,3274
195,"Write a single easy division word problem for an upper elementary student in the context of a pet shelter, using a dividend below 50. Use whole numbers only. Give only the question as plain text. Do not include the solution.","system
A pet shelter has 34 cats and dogs combined. If there are twice as many cats as dogs, how many dogs does the shelter have?",0.870978594,2119.58,3274
196,"Create one moderate question about rows and columns described with words for an upper elementary student in the context of a fruit shop, with a product below 50. Make all needed information explicit. Use plain text only and provide no solution or explanation.","system
In a fruit shop, there are 3 rows of apples. Each row has 4 apples. How many apples are there in total?",0.854543686,2119.59,3274
197,"Prepare one moderate question comparing two quantities for a student learning basic mathematics in the context of a beach visit, without using a table. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
At the beach, if you collect 3 shells every hour and spend 2 hours collecting, how many shells do you collect in total?",0.834041595,2119.59,3274
198,"Create one easy question requiring the LCM of two numbers for a young learner ready for a challenge in the context of a beach visit, using two repeating time intervals. Make all needed information explicit. Return only the question in plain text, with no answer or explanation.","system
What is the least common multiple (LCM) of 12 and 18?",0.611455917,2119.59,3274
199,"Generate a single simple short difference problem for a student learning basic mathematics in the context of a camping trip, using a comparison situation. Keep the wording clear and age-appropriate. Use plain text only and provide no solution or explanation.","system
At the campsite, there were 15 tents. If 7 more tents arrive during the night, how many tents will be at the campsite?",0.961944342,2119.59,3274
200,"Create one simple addition word problem for a student learning basic mathematics in the context of a fruit shop, using two-digit numbers. Make the situation realistic. Output only the question in text form, without hints or an answer.","system
At the local fruit shop, there were 45 apples and 37 oranges on display. How many fruits were there in total?",0.850124359,2119.6,3274
201,"Write one slightly challenging question about perimeter for a primary school student in the context of a bus trip, using only a written shape description. Use whole numbers only. Give only the question as plain text. Do not include the solution.","system
What is the perimeter of a rectangle with length 12 units and width 8 units?",0.619015217,2119.6,3274
202,"Make one basic simple ratio question for a primary school student learning advanced topics in the context of a pet shelter, using two types of objects. Make the situation realistic. Use plain text only and provide no solution or explanation.","system
A pet shelter has 12 cats and 8 dogs. If they decide to increase their animal population by 50%, how many more cats will there be compared to dogs?",1.094886303,2119.6,3274
203,"Prepare a single moderate question asking when two schedules meet again for a primary school student learning advanced topics in the context of a camping trip, with an LCM below 60. Use one direct question at the end. Return one question only, written as plain text.","system
When will the two schedules meet again during our camping trip if we start on June 15th and plan to finish on July 2nd?",0.889094114,2119.6,3274
204,"Generate one slightly challenging word problem that can be solved with one equation for a young learner ready for a challenge in the context of a school cafeteria, using addition. Avoid unnecessary details. Use plain text only and provide no solution or explanation.","system
At the school cafeteria, there were initially 15 apples on the display. After lunchtime, 7 more apples were added to the display. How many apples are now on the cafeteria's apple display?",1.210692883,2119.6,3274
205,"Prepare a single easy question about the least common multiple for a young learner ready for a challenge in the context of a family picnic, using two small multiples. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","system
What is the smallest number that can be made from multiplying together 4 and 6?",0.588125706,2119.6,3274
206,"Prepare one slightly challenging question comparing two whole numbers for a young math learner in the context of a farm, using three quantities. Keep the wording clear and age-appropriate. Use plain text only and provide no solution or explanation.","system
What is the difference between the number of apples on each side of the apple tree that has 20 apples on its left side and 15 apples on its right side?",1.061906099,2119.6,3274
207,"Make a single basic question that uses subtraction followed by addition for a young math learner in the context of a community park, with one clear final question. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","system
How many more swings are there than slides if there are 12 swings and 8 slides in the playground?",0.717625618,2119.6,3274
208,"Prepare a single slightly challenging question about sides and vertices for a primary school student in the context of a camping trip, using triangles and quadrilaterals. Avoid unnecessary details. Return one question only, written as plain text.","system
What is the difference between a triangle and a quadrilateral?",0.419412374,2119.6,3274
209,"Make one moderate simple number-pattern question for a primary school student learning advanced topics in the context of a birthday party, using subtraction. Use one direct question at the end. Return only the question in plain text, with no answer or explanation.","system
What is 20 minus 5?",0.340300083,2119.6,3274
210,"Create a single simple question that requires finding a total for a primary school student in the context of a bus trip, using numbers up to 50. Make all needed information explicit. Give only the question as plain text. Do not include the solution.","system
What is the total number of students on the bus if there are 12 boys and 8 girls?",0.682352781,2119.6,3274
211,"Make one simple subtraction word problem for a student learning basic mathematics in the context of a bakery, using numbers up to 100. Make all needed information explicit. Return only the question in plain text, with no answer or explanation.","system
A bakery made 75 cupcakes and sold 38 of them. How many cupcakes does the bakery have left?",0.730527878,2119.6,3274
212,"Make one easy challenging multi-step math word problem for a young learner ready for a challenge in the context of a bakery, combining time and addition. Use familiar vocabulary. Return one question only, written as plain text.","system
A baker made 120 cupcakes on Monday. On Tuesday, she baked twice as many cupcakes as on Monday. How many cupcakes did she bake in total over these two days?",1.082963228,2119.6,3274
213,"Prepare one simple missing-number equation for a young learner ready for a challenge in the context of a family picnic, using multiplication. Avoid unnecessary details. Return one question only, written as plain text.","system
What is 3 times what number equals 24?",0.420360327,2119.6,3274
214,"Create a single basic question requiring the GCD of two numbers for a primary school student learning advanced topics in the context of a toy store, asking for the largest possible group size. Use whole numbers only. Give only the question as plain text. Do not include the solution.","system
What is the greatest number of children that can be in one group if you want to divide them equally among 4 different play areas?",0.820233345,2119.6,3274
215,"Generate a single moderate question about equal groups for an upper elementary student in the context of a bakery, using three equal groups. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","system
How many cupcakes can you put in each group if you have 18 cupcakes to share equally among 3 groups?",0.751812458,2119.6,3274
216,"Create a single slightly challenging question requiring the GCD of two numbers for a young learner ready for a challenge in the context of a playground, using numbers below 50. Use whole numbers only. Output only the question in text form, without hints or an answer.","system
What is the greatest common divisor (GCD) of 37 and 41?",0.624487638,2119.6,3274
217,"Generate a single basic question about a daily schedule for an upper elementary student in the context of a beach visit, with an interval shorter than two hours. Avoid unnecessary details. Use plain text only and provide no solution or explanation.","system
What is one activity you plan to do at the beach during your visit?",0.503335953,2119.6,3274
218,"Write one slightly challenging question that uses addition followed by subtraction for an elementary student in the context of a birthday party, with no negative answer. Make all needed information explicit. Return one question only, written as plain text.","system
What is 15 + 7, and then subtract 6 from your total?",0.585432053,2119.6,3274
219,"Prepare a single slightly challenging ratio word problem for a primary school student learning advanced topics in the context of a bus trip, using an equivalent-ratio situation described with words. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","system
A bus travels 150 miles on 3 gallons of fuel. How many gallons of fuel would be needed to travel 450 miles?",0.927351713,2119.6,3274
220,"Make a single moderate question about choosing the correct time for a primary school student in the context of a fruit shop, using times to the nearest five minutes. Use familiar vocabulary. Give only the question as plain text. Do not include the solution.","system
What is the best time to visit a local fruit shop during the summer months?",0.529269457,2119.6,3274
221,"Make a single easy ratio word problem for an upper elementary student in the context of a bakery, using numbers below 10. Make all needed information explicit. Return one question only, written as plain text.","system
A bakery made 48 cupcakes and 36 cookies. If they sell each cupcake for $2 and each cookie for $1, how much total revenue do they generate from selling all the cupcakes and cookies?",1.234467506,2119.6,3274
222,"Prepare a single simple mixed-skills mathematics challenge for an upper elementary student in the context of a pet shelter, without requiring a drawing. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","system
At the local animal shelter, there are 30 cats and dogs combined. If there are twice as many cats as dogs, how many cats are there?",0.942503452,2119.6,3274
223,"Generate one basic addition question with three addends for an upper elementary student in the context of a camping trip, using three small whole numbers. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","user
If Sarah and her two friends each brought 4 sandwiches to share equally during their picnic, how many sandwiches did they have in total?",0.808094263,2119.61,3274
224,"Make one easy question about finding a total and then what remains for a primary school student in the context of a book fair, with simple regrouping. Avoid unnecessary details. Use plain text only and provide no solution or explanation.","system
What is left after buying 3 books that cost $5 each?",0.471710682,2119.61,3274
225,"Make one slightly challenging question about adding two quantities for an upper elementary student in the context of a pet shelter, with simple regrouping. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","system
How many more cats and dogs does the shelter need to adopt if there are currently 15 cats and 20 dogs?",0.78411603,2119.61,3274
226,"Make a single basic simple LCM word problem for a young learner ready for a challenge in the context of a book fair, using a school schedule situation. Keep the wording clear and age-appropriate. Use plain text only and provide no solution or explanation.","system
At the start of the week, there were 24 books on the first shelf at the school library. By the end of the week, after adding new books from the book fair, there were 60 books on that shelf. How many books did they add to the first shelf during the week?",1.701305389,2119.61,3274
227,"Create one simple multiplication word problem for a student learning basic mathematics in the context of a pet shelter, with a product below 100. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
At the animal shelter, there are 5 puppies and 3 kittens. How many pets are there in total?",0.708280325,2119.61,3274
228,"Create a single basic mixed-operation problem with addition and subtraction for an elementary student in the context of a beach visit, with no negative answer. Use whole numbers only. Use plain text only and provide no solution or explanation.","system
At the beach, there were 15 seashells on the first day. On the second day, 7 seashells were found washed up. How many seashells are left after two days?",1.240754366,2119.61,3274
229,"Create one basic geometry question about shape properties for a young math learner in the context of a music class, using whole-number side lengths. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","system
What is the perimeter of a rectangle that has sides measuring 5 inches and 7 inches?",0.602241039,2119.61,3274
230,"Create a single moderate question about equal groups for an upper elementary student in the context of a sports day, using one-digit factors. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","user
What is the total number of goals scored if each team has 3 players on the field and there are 4 teams participating in the soccer tournament?",0.887163639,2119.61,3274
231,"Generate one simple logic-based elementary math question for a primary school student learning advanced topics in the context of a playground, combining subtraction and division. Make all needed information explicit. Use plain text only and provide no solution or explanation.","system
At recess, there were 24 children playing on the swings. If half of them went to the slide while the other half stayed on the swings, how many children remained on the swings?",1.118739605,2119.61,3274
232,"Write one simple question comparing two geometric shapes for a student learning basic mathematics in the context of a science fair, using triangles and quadrilaterals. Make all needed information explicit. Return one question only, written as plain text.","system
What is the difference between the angles in a triangle versus those in a quadrilateral?",0.553295374,2119.61,3274
233,"Create one easy question about the least common multiple for a primary school student learning advanced topics in the context of a beach visit, using two repeating time intervals. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","system
What is the least common multiple (LCM) of 3 and 4 hours?",0.570741177,2119.61,3274
234,"Prepare one basic short sum problem for an elementary student in the context of a birthday party, with no regrouping. Make the situation realistic. Use plain text only and provide no solution or explanation.","system
At the birthday party, there were 12 cupcakes on the table. If each child at the party ate 3 cupcakes, how many children could be served?",0.960111141,2119.61,3274
235,"Generate one simple question that requires finding a total for an elementary student in the context of a bakery, using one missing addend. Make the situation realistic. Output only the question in text form, without hints or an answer.","system
What is the total number of cookies if there are 5 chocolate chip cookies and 7 oatmeal cookies?",0.680525303,2119.61,3274
236,"Prepare a single moderate question about choosing the correct time for an elementary student in the context of a family picnic, using quarter hours. Make all needed information explicit. Return one question only, written as plain text.","system
What is the best time to schedule a family picnic for an elementary school child who prefers activities that start at 15 minutes past the hour?",0.859890938,2119.61,3274
237,"Generate a single slightly challenging question with more than one useful piece of information for a primary school student learning advanced topics in the context of a farm, combining addition and multiplication. Make the situation realistic. Output only the question in text form, without hints or an answer.","system
How many apples does Sarah have if she has 5 baskets, each containing 7 apples, and she decides to share half of them equally among her 3 friends?",0.989300966,2119.61,3274
238,"Make one slightly challenging question asking how much more one group has for a student learning basic mathematics in the context of a playground, using three quantities. Use one direct question at the end. Return one question only, written as plain text.","system
How does the difference in total number of swings between two groups affect their average time spent on playtime per day if Group A has 15 swings and Group B has 20 swings?",1.133817434,2119.61,3274
239,"Prepare a single slightly challenging question about rows and columns described with words for a young math learner in the context of a playground, using four equal groups. Keep the wording clear and age-appropriate. Give only the question as plain text. Do not include the solution.","system
How many different ways can you arrange 4 children into two equally sized groups at the swings?",0.59378314,2119.61,3274
240,"Generate a single simple short sum problem for a young math learner in the context of a book fair, using numbers up to 100. Make the situation realistic. Give only the question as plain text. Do not include the solution.","system
Samantha has 35 books at home. She buys 27 more books at the book fair. How many books does Samantha have now?",0.89654994,2119.61,3274
241,"Prepare one moderate question comparing two whole numbers for an elementary student in the context of a pet shelter, with a short real-life situation. Use one direct question at the end. Return only the question in plain text, with no answer or explanation.","system
What is 12 more than half of 36?",0.44984889,2119.61,3274
242,"Make a single basic question comparing two geometric shapes for an elementary student in the context of a birthday party, using triangles and quadrilaterals. Keep the question concise. Use plain text only and provide no solution or explanation.","system
What is different about the number of sides between a triangle and a quadrilateral?",0.52071476,2119.61,3274
243,"Prepare a single easy question using one unknown value for an upper elementary student in the context of a sports day, using numbers below 50. Make the situation realistic. Return one question only, written as plain text.","system
What is the total number of points scored by Team Alpha and Team Beta if Team Alpha scores 24 points and Team Beta scores twice as many points as Team Alpha?",0.969306707,2119.61,3274
244,"Create one simple elapsed-time word problem for a primary school student in the context of a school cafeteria, using an afternoon activity. Avoid unnecessary details. Give only the question as plain text. Do not include the solution.","system
Lily and her friends were waiting in line to order lunch at the school cafeteria. They arrived at 1:30 PM. If they ordered their lunches at 2:15 PM, how long did Lily's wait time last?",1.382395029,2119.61,3274
245,"Generate a single easy short difference problem for an elementary student in the context of a playground, with no borrowing. Avoid unnecessary details. Use plain text only and provide no solution or explanation.","system
At the playground, there are 3 swings and 2 slides. How many more swings than slides are there?",0.716572046,2119.61,3274
246,"Write a single basic question about equal sharing for an upper elementary student in the context of a classroom, with equal group sizes. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","system
How can we ensure that all students get the same amount of time on the playground when dividing it among groups?",0.695683002,2119.61,3274
247,"Generate a single easy short difference problem for a student learning basic mathematics in the context of a sports day, using numbers up to 100. Make all needed information explicit. Return one question only, written as plain text.","system
Question: In the long jump event at the school sports day, Alex jumps 25 feet and Jamie jumps 30 feet. How much farther did Jamie jump compared to Alex?",1.070158005,2119.61,3274
248,"Prepare one moderate subtraction question with a missing number for an upper elementary student in the context of a book fair, using numbers up to 20. Make all needed information explicit. Return one question only, written as plain text.","system
Question: At the school's annual book fair, there were initially 15 books on display. By the end of the day, 7 more books had been added. How many books were there at the end of the day if we don't know how many books were taken away?",1.615906954,2119.62,3274
249,"Make a single simple question about reading a written clock time for an elementary student in the context of a family picnic, using quarter hours. Keep the question concise. Return one question only, written as plain text.","system
What is 3:15 PM on a written clock?",0.438165903,2119.62,3274
250,"Create one simple subtraction question with a missing number for a student learning basic mathematics in the context of a playground, using numbers up to 100. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","system
What is 56 minus what number equals 37?",0.441146135,2119.62,3274
251,"Make one basic logic-based elementary math question for an upper elementary student in the context of a pet shelter, combining subtraction and division. Keep the question concise. Return only the question in plain text, with no answer or explanation.","system
A pet shelter had 48 cats at first. They adopted out 12 cats on Monday and then received 6 new cats on Wednesday. How many cats does the shelter have now?",1.10654068,2119.62,3274
252,"Make a single easy missing-number equation for a primary school student learning advanced topics in the context of a farm, using division with no remainder. Avoid unnecessary details. Return one question only, written as plain text.","system
What is 120 divided by 10?",0.426024199,2119.62,3274
253,"Make one slightly challenging question about finding a total and then what remains for an upper elementary student in the context of a toy store, using numbers up to 20. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","system
If Sarah buys 4 toys at $5 each and has $30 left after her purchase, how much money did she have initially?",0.859806538,2119.62,3274
254,"Make a single slightly challenging short division fact problem for an elementary student in the context of a fruit shop, using a simple sharing situation. Use whole numbers only. Give only the question as plain text. Do not include the solution.","system
How many apples can each child get if there are 24 apples and 8 children?",0.610997677,2119.62,3274
255,"Write one slightly challenging question using repeated addition for an elementary student in the context of a family picnic, with a product below 100. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","system
How many sandwiches will there be if we add 5 more sandwiches to the original 8 sandwiches that were brought for the family picnic?",0.824407339,2119.62,3274
256,"Write one easy question about sides and vertices for a young math learner in the context of a school cafeteria, using triangles and quadrilaterals. Make all needed information explicit. Return only the question in plain text, with no answer or explanation.","system
What is the difference between the number of sides and the number of vertices in a triangle?",0.58784008,2119.62,3274
257,"Write a single basic question that uses subtraction followed by addition for a student learning basic mathematics in the context of a playground, using numbers up to 20. Use one direct question at the end. Use plain text only and provide no solution or explanation.","system
What is the total number of swings if there are initially 5 swings and then 3 more swings are added?",0.709299564,2119.62,3274
258,"Make a single basic question about finding a total and then what remains for a student learning basic mathematics in the context of a farm, using three quantities. Use whole numbers only. Return one question only, written as plain text.","system
Question: A farmer has 120 apples, 90 oranges, and 60 bananas. How many fruits does she have in total, and how many more oranges than bananas does she have?",1.188741446,2119.62,3274
259,"Make one easy addition word problem for a young math learner in the context of a school cafeteria, using numbers up to 100. Use one direct question at the end. Use plain text only and provide no solution or explanation.","system
At the school cafeteria, there were initially 25 apples on the display. After lunchtime, 37 more apples were added. How many apples are now available for students?",1.087377071,2119.63,3274
260,"Make one simple question comparing two groups with a ratio for an upper elementary student in the context of a sports day, using two types of objects. Keep the question concise. Return one question only, written as plain text.","system
Which group had more items per person: Group A with 12 balls and 6 people or Group B with 8 balls and 4 people?",0.903837204,2119.63,3274
261,"Make one easy question comparing two geometric shapes for a primary school student in the context of a fruit shop, using rectangles and squares. Make the situation realistic. Return one question only, written as plain text.","system
What is the difference between a square and a rectangle?",0.386424303,2119.63,3274
262,"Create a single slightly challenging question about taking away for an elementary student in the context of a family picnic, using numbers up to 100. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
At the family picnic, there were 36 sandwiches and 24 juice boxes. If they decide to take away 5 sandwiches and 3 juice boxes, how many items will be left?",1.142705679,2119.63,3274
